date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20160101,1.2,0,73,48000,28250
20160102,5.7,0,76.9,48000,28250
20160103,6.5,0,80.6,48000,28250
20160104,2,0,54.4,48000,28250
20160105,-2.7,0,39.4,48000,28250
20160106,-1.7,0,54.3,48000,28250
20160107,-3.4,0,51.8,48000,28250
20160108,-3.3,0,49.8,48000,28250
20160109,-2.1,0,57.1,48000,28250
20160110,0.3,0,42.3,48000,28250
20160111,-3.8,0,38.3,48000,28250
20160112,-5.2,0,46,48000,30605
20160113,-4.5,0.4,63,48000,31105
20160114,-3.4,0,52.1,48000,31851
20160115,-0.4,0,52.3,48000,31851
20160116,-0.2,0.1,68,48000,31851
20160117,1.7,0,64,48000,31851
20160118,-6.3,0.2,59.8,48000,31851
20160119,-12.8,0,45.9,48000,31851
20160120,-10.5,0,43.6,48000,31851
20160121,-7.1,0,44.3,48000,31851
20160122,-7.6,0,40.5,48000,31851
20160123,-11.5,0,42,48000,31851
20160124,-14.4,0,48.5,48000,31851
20160125,-9.4,0,47.1,48000,31851
20160126,-3.3,0.3,64.5,48000,31851
20160127,-1.1,0,56.3,51000,31851
20160128,-0.5,0,51.5,51000,31820
20160129,1.9,0,43.6,55000,31820
20160130,0.6,0,59.5,55000,31820
20160131,-3.9,0,34,55000,31820
20160201,-6,0,36,55000,31820
20160202,-5.3,0,41.8,52000,31236
20160203,-2.4,0,49.6,52000,30404
20160204,-0.7,0,50.1,53000,30854
20160205,-2.2,0,39.4,53000,30516
20160206,-3.1,0,38.6,53000,30516
20160207,-2.9,0,46.5,53000,30516
20160208,1.3,0,62.1,53000,30516
20160209,0.3,0,52.5,53000,30150
20160210,2.7,0,38.5,53000,30150
20160211,8.1,0.1,29.3,53000,30150
20160212,8.4,18,95.3,50000,30129
20160213,11,21,95,50000,30129
20160214,-2.6,2.5,73.1,50000,30129
20160215,-5.8,0,48.4,50000,30488
20160216,-2.7,0.8,65.6,48000,30488
20160217,0,0,53.9,48000,30945
20160218,3.5,0,66.4,48000,31111
20160219,2.3,0,56.4,48000,30111
20160220,1.3,0,37.1,48000,30111
20160221,-0.6,0,36.4,48000,30111
20160222,1.1,0,36.6,48000,30111
20160223,0.7,0.9,56,48000,30861
20160224,-3,0,42,48000,30861
20160225,-0.2,0,49.9,48000,30861
20160226,2.2,0,41.3,48000,30861
20160227,3.3,0.2,57.6,48000,30861
20160228,0.7,4.1,65.5,48000,30861
20160229,-3.8,0,48.6,48000,30861
20160301,-2.7,0,47.3,48000,30861
20160302,3.1,0,67.9,48000,30861
20160303,8.1,0,65.1,48000,30861
20160304,13.2,0.1,55.3,48000,31127
20160305,11.3,40,91.3,48000,31127
20160306,7.9,0.2,51,48000,32603
20160307,8.1,0,36.9,48000,32603
20160308,2.7,0,40.4,48000,31603
20160309,0.3,0,37.5,48000,31603
20160310,-1.1,0,37.8,48000,32603
20160311,-0.5,0,43.8,45000,32037
20160312,2,0,55.6,45000,32037
20160313,3.7,0.1,68.1,45000,32037
20160314,4.7,0,57,45000,32037
20160315,5.2,0,43.4,45000,32037
20160316,7.5,0,45.1,45000,32037
20160317,9.3,0,40.9,45000,32037
20160318,13.4,0,50,45000,32037
20160319,11.4,0,58.3,45000,32037
20160320,10.6,0,54,45000,32037
20160321,9.9,0,54.1,45000,32037
20160322,8,0,58.1,45000,32037
20160323,8.2,0,49.6,45000,32037
20160324,7.2,0,36.5,45000,31031
20160325,7.1,0,43.9,45000,30148
20160326,6.5,0,54.5,45000,30148
20160327,7.2,0,55.6,45000,30148
20160328,9.8,0,47.8,45000,30148
20160329,11.3,0.1,57.8,45000,28912
20160330,11.5,0,49.9,45000,28912
20160331,13.5,0,27,45000,28912
20160401,15.3,0,26,45000,28912
20160402,15,0,40.8,45000,28912
20160403,10.7,2,75.1,45000,28912
20160404,12.3,0,42.6,45000,29112
20160405,11.4,0,45.1,45000,29112
20160406,14.4,3,44.3,45000,29112
20160407,14.1,7.5,69.5,45000,29112
20160408,11.1,0,76.1,45000,29112
20160409,10.7,0,83.9,45000,29112
20160410,13.4,0,71.3,45000,29112
20160411,12.5,0,43.8,45000,29112
20160412,14.1,0,42.6,45000,29112
20160413,15.6,1,67.5,45000,29112
20160414,12.4,0,75.9,45000,29112
20160415,15,0,46.4,45000,29112
20160416,14.9,23.5,58.9,45000,29112
20160417,10.8,20.5,66.8,45000,29112
20160418,11.2,1.5,65.4,45000,29112
20160419,12,0,55.1,45000,30315
20160420,14.3,0.5,54,45000,30870
20160421,13.5,17,87.6,45000,32126
20160422,13.5,0,83.4,45000,32126
20160423,13.5,0,52.1,45000,32126
20160424,15.5,0,39.6,45000,32126
20160425,17.2,0,34.8,45000,32126
20160426,21.1,0,34.8,45000,32126
20160427,17.2,0,32,45000,32126
20160428,17.2,0,34.4,45000,32126
20160429,16.2,0.3,47.6,45000,32126
20160430,15.9,0,45.3,45000,32126
20160501,18.8,0,40.5,45000,32126
20160502,21.1,16.5,64.5,45000,32126
20160503,12.9,27,86.1,45000,32126
20160504,15.7,0,46.6,45000,32126
20160505,18.9,7.5,50.8,45000,32126
20160506,16.3,9.5,89.3,45000,32126
20160507,16.5,0,60.3,45000,32126
20160508,19.4,0,44.8,45000,32126
20160509,20.2,0,43,45000,32126
20160510,14.5,13.5,82.4,45000,32126
20160511,16.4,0,60.9,45000,32126
20160512,17.8,0,62.4,47000,32126
20160513,18.6,0.5,57,47000,32126
20160514,20.2,0,47.1,47000,32126
20160515,17.4,45,73.9,47000,32126
20160516,15.9,2.5,57,47000,32126
20160517,19.3,0,48.8,47000,32126
20160518,22.3,0,40.3,47000,32126
20160519,24.3,0,36.4,47000,32126
20160520,24,0,32,47000,32126
20160521,24.1,0,23.8,47000,32126
20160522,24.7,0,35,47000,32126
20160523,23.3,0,43,47000,32697
20160524,16.8,38.5,82.6,47000,32697
20160525,19.7,0,67.9,47000,32697
20160526,19.4,0,72,47000,32697
20160527,20.9,0,61.3,47000,32697
20160528,21.7,0,56.1,47000,32697
20160529,21.5,0,56.1,47000,32697
20160530,22.1,0,57.3,47000,32697
20160531,21.6,0,63.6,47000,32335
20160601,23.3,0,45.8,48000,32335
20160602,23.2,0,38.3,48000,31766
20160603,22.2,0,48.1,48000,31766
20160604,21.2,0,51.8,48000,31766
20160605,24.7,0,47.3,48000,31766
20160606,23.3,0,49.1,48000,31766
20160607,21.7,0.1,69.5,48000,31766
20160608,22.1,0,65.9,48000,31766
20160609,24.1,0,59.5,48000,32093
